14/06/2016 (C) FTSE International Limited 2016. All Rights Reserved,,,,,,,,,,,,,,,,,,,,
FTSE ESG Ratings (Global) - Pillar,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
Cons Code,SEDOL,ISIN,Local Market,CUSIP,Constituent Name,Country Code,ISO Code,Exchange Code,Industry Code,Supersector Code,Sector Code,Subsector Code,Pillar,Exposure,Previous Exposure,Score,Previous Score,Score (Supersector Relative),Previous Score (Supersector Relative),Time
C20331,5579107,ES0125220311,,,Acciona S.A.        ,SP  ,ES,XMAD,2000,2300,2350,2357,Social Pillar,3,3,4.2,4.5,10,10,2016-06
C20331,5579107,ES0125220311,,,Acciona S.A.        ,SP  ,ES,XMAD,2000,2300,2350,2357,Governance Pillar,2.8,2.3,3.9,3.6,9,9,2016-06
C00365,5852842,FR0000120404,,,Accor               ,FRA ,FR,XPAR,5000,5700,5750,5753,Environmental Pillar,2.8,2.5,3.9,4.1,10,10,2016-06
C00365,5852842,FR0000120404,,,Accor               ,FRA ,FR,XPAR,5000,5700,5750,5753,Social Pillar,2.8,2.8,3.7,3.8,10,10,2016-06
C00365,5852842,FR0000120404,,,Accor               ,FRA ,FR,XPAR,5000,5700,5750,5753,Governance Pillar,2,2,4.5,4,10,8,2016-06
C20329,B01ZVZ5,ES0132105018,,,Acerinox            ,SP  ,ES,XMAD,1000,1700,1750,1757,Environmental Pillar,3,3,2.7,2,6,4,2016-06
C20329,B01ZVZ5,ES0132105018,,,Acerinox            ,SP  ,ES,XMAD,1000,1700,1750,1757,Social Pillar,3,3,3,2.7,7,6,2016-06
C20329,B01ZVZ5,ES0132105018,,,Acerinox            ,SP  ,ES,XMAD,1000,1700,1750,1757,Governance Pillar,2.8,2.8,2.9,2.4,6,3,2016-06
C39204,5715774,BE0003764785,,,Acker. & VanHaaren  ,BELG,BE,XBRU,8000,8700,8770,8775,Environmental Pillar,nc,nc,nc,nc,nc,nc,2016-06
C39204,5715774,BE0003764785,,,Acker. & VanHaaren  ,BELG,BE,XBRU,8000,8700,8770,8775,Social Pillar,nc,nc,nc,nc,nc,nc,2016-06
C39204,5715774,BE0003764785,,,Acker. & VanHaaren  ,BELG,BE,XBRU,8000,8700,8770,8775,Governance Pillar,nc,nc,nc,nc,nc,nc,2016-06
C30562,6049784,JP3108600002,8572,,Acom                ,JA  ,JP,XTKS,8000,8700,8770,8773,Environmental Pillar,2,2,0.3,0.3,1,1,2016-06
C30562,6049784,JP3108600002,8572,,Acom                ,JA  ,JP,XTKS,8000,8700,8770,8773,Social Pillar,2,2,1.2,1.2,5,5,2016-06
C30562,6049784,JP3108600002,8572,,Acom                ,JA  ,JP,XTKS,8000,8700,8770,8773,Governance Pillar,2.3,2.3,1.7,1.7,2,2,2016-06
C39369,B01FLQ6,ES0167050915,,,ACS Activ Cons y Srv,SP  ,ES,XMAD,2000,2300,2350,2357,Environmental Pillar,2.5,2.5,2.9,2.9,8,8,2016-06
C39369,B01FLQ6,ES0167050915,,,ACS Activ Cons y Srv,SP  ,ES,XMAD,2000,2300,2350,2357,Social Pillar,3,3,3,3,9,9,2016-06
C39369,B01FLQ6,ES0167050915,,,ACS Activ Cons y Srv,SP  ,ES,XMAD,2000,2300,2350,2357,Governance Pillar,2.8,2.8,2.5,2.5,5,5,2016-06
C62525,B1YD5Q2,CH0010532478,,,Actelion Hldg N     ,SWIT,CH,XSWX,4000,4500,4570,4573,Environmental Pillar,2.5,2,1.2,1,4,3,2016-06
C62525,B1YD5Q2,CH0010532478,,,Actelion Hldg N     ,SWIT,CH,XSWX,4000,4500,4570,4573,Social Pillar,2,1.5,2.2,1.7,6,5,2016-06
C62525,B1YD5Q2,CH0010532478,,,Actelion Hldg N     ,SWIT,CH,XSWX,4000,4500,4570,4573,Governance Pillar,2.7,2.7,2.1,2.4,3,4,2016-06
C66708,2575818,US00507V1098,ATVI,00507V109,Activision Blizzard ,USA ,US,XNAS,3000,3700,3740,3747,Environmental Pillar,2,2,1,1,2,2,2016-06
C66708,2575818,US00507V1098,ATVI,00507V109,Activision Blizzard ,USA ,US,XNAS,3000,3700,3740,3747,Social Pillar,2.7,2.7,1.5,1.5,4,4,2016-06
C66708,2575818,US00507V1098,ATVI,00507V109,Activision Blizzard ,USA ,US,XNAS,3000,3700,3740,3747,Governance Pillar,2,2,4,4,9,9,2016-06
C74090,2818461,US00508Y1029,AYI,00508Y102,Acuity Brands Inc   ,USA ,US,XNYS,2000,2300,2350,2353,Environmental Pillar,nc,nc,nc,nc,nc,nc,2016-06
C74090,2818461,US00508Y1029,AYI,00508Y102,Acuity Brands Inc   ,USA ,US,XNYS,2000,2300,2350,2353,Social Pillar,nc,nc,nc,nc,nc,nc,2016-06
C74090,2818461,US00508Y1029,AYI,00508Y102,Acuity Brands Inc   ,USA ,US,XNYS,2000,2300,2350,2353,Governance Pillar,nc,nc,nc,nc,nc,nc,2016-06
C01464,7110720,CH0012138605,,,Adecco Group AG     ,SWIT,CH,XSWX,2000,2700,2790,2793,Environmental Pillar,1,1,5,5,10,10,2016-06
C01464,7110720,CH0012138605,,,Adecco Group AG     ,SWIT,CH,XSWX,2000,2700,2790,2793,Social Pillar,1.5,1.5,4.3,4.3,10,10,2016-06
C01464,7110720,CH0012138605,,,Adecco Group AG     ,SWIT,CH,XSWX,2000,2700,2790,2793,Governance Pillar,2.3,2.3,3.7,3.7,8,8,2016-06
C39662,6006886,AU000000ABC7,ABC,,Adelaide Brighton   ,AU  ,AU,XASX,2000,2300,2350,2353,Environmental Pillar,2.3,2.3,1.6,1.6,5,5,2016-06
C39662,6006886,AU000000ABC7,ABC,,Adelaide Brighton   ,AU  ,AU,XASX,2000,2300,2350,2353,Social Pillar,2,2,2,2,6,6,2016-06
C39662,6006886,AU000000ABC7,ABC,,Adelaide Brighton   ,AU  ,AU,XASX,2000,2300,2350,2353,Governance Pillar,2,2,3.5,3.5,8,9,2016-06
C30393,4031976,DE000A1EWWW0,,,Adidas              ,GER ,DE,XETR,3000,3700,3760,3765,Environmental Pillar,2.3,2.3,4.7,4.7,10,10,2016-06
C30393,4031976,DE000A1EWWW0,,,Adidas              ,GER ,DE,XETR,3000,3700,3760,3765,Social Pillar,2.5,2.5,4.7,4.7,10,10,2016-06
